
Recount me about hci 's account .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Tell me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Differentiate me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Recite me about hci 's chronicle .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Distinguish me about hci 's chronicle .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Tell me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Order me about hci 's chronicle .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Recite me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Tell me about the history of hci,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Order me about hci 's account .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Evidence me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

State me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Tell me about hci 's account .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Secernate me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Distinguish me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Separate me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Secernate me about hci 's story .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

State me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Recite me about hci 's account .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Say me about hci 's chronicle .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Tell me about hci 's account .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Differentiate me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Separate me about hci 's account .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Say me about hci 's account .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Tell me about hci 's chronicle .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Narrate me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Say me about hci 's story .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Severalize me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Secernate me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Order me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Say me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Evidence me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Tell me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Separate me about hci 's story .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Severalise me about hci 's chronicle .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Tell me about hci 's chronicle .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Assure me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Tell apart me about hci 's chronicle .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Assure me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

State me about hci 's story .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Secern me about hci 's account .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Severalize me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Tell me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Evidence me about hci 's story .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Distinguish me about hci 's story .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Tell me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Narrate me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Tell me about hci 's story .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Say me about hci 's history .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Narrate me about hci 's account .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Severalise me about hci 's account .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

Recount me about hci 's chronicle .,"Hwa Chong Institution (HCI) is Singapore's independent school with a rich history of over 100 years.  The Institution is the culmination of the watershed merger in 2005 between the former Chinese High School (TCHS) and Hwa Chong Junior College (HCJC). The then Chinese High School (TCHS) was founded by Mr Tan Kah Kee in 1919 to cater to the needs of primary school leavers of the Chinese community in the region. It became the first Chinese-language secondary school in South-east Asia. Entering Singapore’s post-independence era, TCHS was designated by the Ministry of Education (MOE) as one of nine Special Assistance Plan (SAP) Schools in the nation in 1979, before turning independent in 1987."

